UserId,product_list
3057,"[11660064, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
3062,"[12658482, 12407676, 12371376, 11714538, 11460916, 12360426, 13039024, 14122832, 13039516, 12407770]"
3074,"[12407400, 12658502, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
3094,"[13039458, 13039820, 12658388, 11659578, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
3117,"[12657360, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
3121,"[12658512, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
3135,"[13039602, 11714680, 12657532, 13038650, 11659088, 12360426, 13039024, 14122832, 13039516, 12407770]"
3156,"[12658512, 12371298, 12406892, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
3159,"[12657806, 12657384, 12995868, 12657798, 12657756, 12658114, 12407624, 12658152, 11659686, 12657696]"
3162,"[11407382, 11659416, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
3171,"[12407804, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
3184,"[12407702, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
3192,"[11659020, 11660000, 12407800, 12658316, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
3193,"[12658304, 12407808, 12407772, 12407638, 12407762, 12407780, 12322648, 12360426, 13039024, 14122832]"
3196,"[12407212, 11658946, 12657538, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
3243,"[13039042, 12657724, 13039044, 13038906, 11659554, 11659626, 13039840, 12360426, 13039024, 14122832]"
3266,"[13039888, 13653514, 13653642, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
3285,"[13039652, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
3288,"[11659764, 12407314, 12406894, 12407424, 12407006, 12360426, 13039024, 14122832, 13039516, 12407770]"
3292,"[12657682, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
3305,"[11659740, 12658344, 12657442, 12423456, 12936716, 12936790, 12936786, 12936714, 12936696, 12936650]"
3325,"[11659958, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
3330,"[12407790, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
3335,"[13039516, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
3338,"[13039884, 13038888, 13039902, 11237196, 12406870, 11659914, 12658538, 12360426, 13039024, 14122832]"
3349,"[12406996, 12407272, 12658042, 11660168, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
3352,"[11659566, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
3359,"[11659824, 12371314, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
3372,"[12406932, 13038942, 13038946, 11603832, 11658994, 13038858, 11659026, 12406904, 12658440, 13072610]"
3379,"[13039516, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
3407,"[13039650, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
3410,"[12658220, 12657370, 12657554, 12658524, 11460676, 12657732, 11460952, 12360432, 12360426, 13039024]"
3415,"[12658344, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
3434,"[13038648, 12696914, 12407030, 12995888, 11407436, 11659914, 11660234, 12407132, 11660158, 11660086]"
3437,"[11658996, 12407934, 12657390, 12407466, 11659314, 11659170, 12407564, 11659780, 12407028, 12407022]"
3439,"[13039466, 13038942, 13039906, 12407400, 12658616, 12657366, 12407880, 13202670, 13039492, 13202664]"
3449,"[13038648, 12407390, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
3456,"[11659452, 11659936, 12658620, 12657714, 12658588, 12360426, 13039024, 14122832, 13039516, 12407770]"
3467,"[12406908, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
3482,"[12657366, 11659306, 12407918, 12360372, 12407132, 12360426, 13039024, 14122832, 13039516, 12407770]"
3485,"[13039514, 13039516, 12322666, 11659606, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
3491,"[14122832, 13039570, 13653644, 13653658, 13039822, 13650278, 13039576, 13039598, 13653660, 13038720]"
3502,"[13038964, 13039842, 11407212, 13039840, 13064966, 12360426, 13039024, 14122832, 13039516, 12407770]"
3508,"[13653528, 13650278, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
3524,"[13038850, 12657554, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
3541,"[12322664, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
3555,"[11659728, 12658316, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
3558,"[13038820, 13038816, 13038830, 13039482, 13039470, 12360426, 13039024, 14122832, 13039516, 12407770]"
3569,"[13064966, 12407798, 12360452, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
3591,"[11407162, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
3593,"[12406932, 11460670, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
3607,"[12658330, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
3620,"[12657658, 12407456, 12399312, 12658502, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
3637,"[12658444, 12407230, 12658608, 11659824, 11659024, 12657656, 12371246, 11659716, 11659536, 12657594]"
3643,"[12407832, 11659518, 12658306, 12657416, 11659248, 11659154, 12322646, 12407932, 11407178, 11407182]"
3651,"[11659884, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
3653,"[13039840, 13039524, 13039818, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
3657,"[13039496, 13039498, 13039534, 13038952, 13038964, 13038958, 13039750, 13038982, 13202644, 13039546]"
3658,"[12322646, 12406920, 11714682, 11658982, 11658984, 12360426, 13039024, 14122832, 13039516, 12407770]"
3668,"[13773572, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
3693,"[13039554, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
3695,"[11714318, 11659338, 13038926, 12658582, 12657402, 12360426, 13039024, 14122832, 13039516, 12407770]"
3710,"[12407354, 12407030, 11659806, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
3723,"[12657416, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
3731,"[13039450, 12407678, 12360438, 13039058, 13039532, 12406940, 12360426, 13039024, 14122832, 13039516]"
3732,"[12406904, 11659250, 12406878, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
3738,"[13039450, 13039556, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
3742,"[12658542, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
3747,"[13039026, 13039034, 13039104, 11659570, 12407742, 12407466, 12407560, 12360426, 13039024, 14122832]"
3753,"[12407784, 12407742, 12658406, 12371376, 12658404, 12371378, 13039514, 12360436, 12360426, 13039024]"
3770,"[12360418, 11659652, 12407808, 12371280, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
3777,"[12371386, 12407666, 13039602, 11659730, 12407802, 12360410, 11659578, 12407766, 12406888, 12407772]"
3781,"[13202656, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
3783,"[11659834, 11659852, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
3794,"[13038832, 14110866, 13202664, 12360436, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
3814,"[13039738, 13039500, 13039018, 13039792, 13038864, 13039460, 13039532, 13039802, 13039782, 12658256]"
3854,"[13039548, 12658228, 11659558, 11659798, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
3860,"[12406906, 12657494, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
3875,"[11659340, 13038650, 11659554, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
3884,"[12407706, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
3894,"[12658152, 13039458, 12657380, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
3914,"[12437058, 12437272, 12437290, 11659342, 11659246, 12407390, 12658686, 12658102, 11659944, 12407230]"
3915,"[13039516, 12407802, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
3947,"[11480984, 12407492, 13064964, 11659026, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
3953,"[13653538, 11360704, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
3962,"[12407154, 11659340, 11360654, 12407064, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
3971,"[12371374, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
3981,"[12407732, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
3982,"[12657972, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
3986,"[12658186, 12658120, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
3989,"[11660140, 11658980, 12658376, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
3992,"[12658362, 11659862, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
3993,"[12396558, 12657612, 12658398, 11659074, 12407798, 11360780, 11659472, 11360828, 11659346, 12360426]"
3994,"[11659284, 12407484, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
4008,"[11461108, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
4040,"[12658262, 12407760, 13039540, 11659780, 11659812, 12360426, 13039024, 14122832, 13039516, 12407770]"
4057,"[13039440, 13039022, 14121838, 13773574, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
4061,"[11714680, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
4062,"[11407382, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
4067,"[12657772, 12658192, 12658016, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
4076,"[12406974, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
4083,"[12407770, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
4096,"[11659110, 11714484, 12988604, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
4110,"[13038878, 12657646, 12658122, 11659164, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
4113,"[12360424, 12407006, 12973004, 12407042, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
4119,"[11659026, 11659556, 11714312, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
4144,"[11659526, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
4145,"[12360440, 12407730, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
4159,"[12407742, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
4178,"[13038816, 12406890, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
4183,"[11460780, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
4196,"[11659240, 11659216, 11659934, 11659204, 11659236, 11659960, 11460670, 13039100, 11659238, 11658998]"
4217,"[11659336, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
4255,"[13039080, 13039514, 11460792, 12371382, 12658354, 12360426, 13039024, 14122832, 13039516, 12407770]"
4282,"[11360924, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
4295,"[12371252, 11659914, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
4297,"[12657976, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
4298,"[11460806, 11660002, 11659954, 11460926, 11659860, 12360426, 13039024, 14122832, 13039516, 12407770]"
4301,"[11659632, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
4305,"[13039474, 13038974, 13039084, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
4309,"[11659736, 12658482, 12407728, 12407742, 12407790, 11659602, 12407648, 12360426, 13039024, 14122832]"
4314,"[13039472, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
4324,"[12657572, 11659102, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
4327,"[11591770, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
4328,"[12406932, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
4376,"[11461014, 11659308, 11659984, 11360878, 11659978, 11360912, 12360426, 13039024, 14122832, 13039516]"
4386,"[12407592, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
4413,"[12406880, 11659146, 11659052, 12657654, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
4414,"[12696928, 12407624, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
4416,"[11659938, 11659950, 12657500, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
4420,"[13039024, 14122822, 11659050, 13039894, 13039484, 13773578, 13038956, 13038988, 13650262, 13039904]"
4440,"[13039848, 13039846, 11360966, 12371382, 12407840, 11460910, 11659774, 12658398, 12658484, 12360444]"
4463,"[12658222, 11460914, 12658344, 12658224, 12360460, 12445208, 12445210, 12407532, 12658550, 12407036]"
4481,"[13039458, 12658612, 12658564, 11658992, 13038868, 12658202, 11659432, 12995908, 11659442, 12371340]"
4486,"[11659574, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
4494,"[12406868, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
4506,"[12657788, 12407040, 12657746, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
4510,"[11659020, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
4516,"[11714484, 12657594, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
4572,"[12658270, 13038868, 11659888, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
4575,"[11659444, 12407040, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
4580,"[11360692, 13653660, 11659946, 12407366, 12657526, 12657642, 12360426, 13039024, 14122832, 13039516]"
4587,"[12407926, 12657494, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
4600,"[12406926, 13038938, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
4607,"[12407042, 12407926, 11407114, 12406954, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
4620,"[12658512, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
4626,"[12407824, 12407794, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
4637,"[12658364, 12407694, 12360404, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
4674,"[12658202, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
4689,"[13038926, 12658514, 12658444, 12658406, 12658546, 12360426, 13039024, 14122832, 13039516, 12407770]"
4716,"[11407162, 12360428, 12407824, 12407798, 11660102, 12407214, 11659604, 11714574, 12360426, 13039024]"
4722,"[13039840, 13038884, 12657572, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
4723,"[12995872, 13038904, 12696926, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
4731,"[11659836, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
4736,"[12658084, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
4737,"[12658620, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
4738,"[13038956, 12658512, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
4742,"[12407730, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
4755,"[12360434, 12407818, 11659236, 12658512, 12322666, 12658348, 12360426, 13039024, 14122832, 13039516]"
4766,"[11659528, 12658616, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
4769,"[13038878, 12360428, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
4778,"[13039562, 12407770, 12407668, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
4793,"[13039026, 13039540, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
4797,"[12407668, 12407892, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
4800,"[13653654, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
4810,"[13038882, 12657616, 12407502, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
4833,"[13039742, 11659530, 13038942, 13039892, 11481094, 12360426, 13039024, 14122832, 13039516, 12407770]"
